id,latitude,longitude,country,map
388,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
389,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
390,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
391,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
392,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
393,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
394,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
395,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
396,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
397,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
398,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
399,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
400,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
401,19.480556,11.813189,NER,"2:c2p 9:s2s"
402,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
403,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
404,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
405,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
406,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
407,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
408,-2.747355,26.668477,COD,"4:p2p 9:s2s"
409,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
410,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
411,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
412,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
413,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
414,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
415,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
416,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
417,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
418,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
419,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
420,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
421,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
422,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
423,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
424,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
425,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
426,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
427,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
428,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
429,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
430,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
431,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
432,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
433,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
434,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
435,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
436,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
437,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
438,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
439,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
440,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
441,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
442,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
443,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
444,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
445,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
446,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
447,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
448,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
449,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
450,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
451,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
452,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
453,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
454,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
455,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
456,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
457,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
458,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
459,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
460,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
461,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
462,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
463,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
464,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
465,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
466,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
467,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
468,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
469,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
470,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
471,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
472,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
473,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
474,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
475,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
476,19.480556,11.813189,NER,"2:c2p 9:s2s"
477,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
478,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
479,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
480,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
481,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
482,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
483,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
484,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
485,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
486,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
487,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
488,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
489,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
490,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
491,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
492,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
493,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
494,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
495,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
496,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
497,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
498,-2.747355,26.668477,COD,"4:p2p 9:s2s"
499,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
500,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
501,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
502,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
503,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
504,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
505,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
506,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
507,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
508,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
509,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
510,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
511,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
512,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
513,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
514,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
515,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
516,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
517,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
518,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
519,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
520,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
521,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
522,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
523,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
524,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
525,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
526,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
527,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
528,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
529,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
530,-2.747355,26.668477,COD,"4:p2p 9:s2s"
531,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
532,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
533,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
534,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
535,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
536,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
537,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
538,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
539,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
540,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
541,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
542,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
543,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
544,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
545,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
546,-2.747355,26.668477,COD,"4:p2p 9:s2s"
547,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
548,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
549,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
550,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
551,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
552,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
553,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
554,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
555,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
556,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
557,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
558,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
559,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
560,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
561,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
562,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
563,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
564,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
565,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
566,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
567,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
568,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
569,19.480556,11.813189,NER,"2:c2p 9:s2s"
570,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
571,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
572,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
573,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
574,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
575,-2.747355,26.668477,COD,"4:p2p 9:s2s"
576,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
577,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
578,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
579,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
580,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
581,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
582,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
583,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
584,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
585,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
586,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
587,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
588,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
589,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
590,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
591,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
592,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
593,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
594,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
595,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
596,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
597,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
598,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
599,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
600,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
601,19.480556,11.813189,NER,"2:c2p 9:s2s"
602,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
603,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
604,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
605,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
606,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
607,-2.747355,26.668477,COD,"4:p2p 9:s2s"
608,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
609,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
610,19.480556,11.813189,NER,"2:c2p 9:s2s"
611,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
612,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
613,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
614,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
615,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
616,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
617,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
618,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
619,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
620,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
621,-2.747355,26.668477,COD,"4:p2p 9:s2s"
622,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
623,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
624,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
625,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
626,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
627,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
628,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
629,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
630,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
631,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
632,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
633,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
634,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
635,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
636,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
637,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
638,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
639,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
640,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
641,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
642,-2.747355,26.668477,COD,"4:p2p 9:s2s"
643,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
644,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
645,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
646,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
647,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
648,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
649,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
650,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
651,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
652,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
653,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
654,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
655,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
656,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
657,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
658,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
659,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
660,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
661,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
662,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
663,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
664,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
665,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
666,-2.747355,26.668477,COD,"4:p2p 9:s2s"
667,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
668,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
669,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
670,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
671,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
672,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
673,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
674,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
675,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
676,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
677,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
678,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
679,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
680,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
681,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
682,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
683,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
684,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
685,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
686,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
687,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
688,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
689,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
690,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
691,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
692,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
693,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
694,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
695,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
696,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
697,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
698,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
699,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
700,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
701,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
702,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
703,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
704,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
705,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
706,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
707,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
708,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
709,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
710,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
711,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
712,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
713,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
714,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
715,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
716,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
717,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
718,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
719,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
720,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
721,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
722,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
723,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
724,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
725,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
726,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
727,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
728,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
729,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
730,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
731,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
732,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
733,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
734,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
735,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
736,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
737,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
738,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
739,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
740,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
741,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
742,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
743,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
744,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
745,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
746,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
747,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
748,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
749,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
750,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
751,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
752,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
753,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
754,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
755,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
756,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
757,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
758,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
759,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
760,-2.747355,26.668477,COD,"4:p2p 9:s2s"
761,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
762,19.480556,11.813189,NER,"2:c2p 9:s2s"
763,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
764,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
765,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
766,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
767,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
768,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
769,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
770,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
771,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
772,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
